0005-anti-human-CD80 0007-anti-human-CD274 0008-anti-human-CD273 0009-anti-human-CD275 0161-anti-human-CD11b 0021-anti-human-CD252 0022-anti-human-CD137L 0023-anti-human-CD155 0024-anti-human-CD112 0026-anti-human-CD47 0027-anti-human-CD70 0028-anti-human-CD30 0031-anti-human-CD40 0032-anti-human-CD154 0033-anti-human-CD52 0034-anti-human-CD3 0046-anti-human-CD8 0047-anti-human-CD56 0050-anti-human-CD19 0052-anti-human-CD33 0054-anti-human-CD34 0056-anti-human-CD269 0060-anti-human-CD90 0061-anti-human-CD117 0062-anti-human-CD10 0063-anti-human-CD45RA 0064-anti-human-CD123 0066-anti-human-CD7 0070-anti-humanmouse-CD49f 0071-anti-human-CD194 0072-anti-human-CD4 0125-anti-human-CD44 0081-anti-human-CD14 0083-anti-human-CD16 0085-anti-human-CD25 0087-anti-human-CD45RO 0088-anti-human-CD279 0089-anti-human-TIGIT 0100-anti-human-CD20 0101-anti-human-CD335 0102-anti-human-CD294 0123-anti-human-CD326 0124-anti-human-CD31 0127-anti-Human-Podoplanin 0134-anti-human-CD146 0135-anti-human-CD324 0136-anti-human-IgM 0138-anti-human-CD5 0141-anti-human-CD195 0142-anti-human-CD32 0143-anti-human-CD196 0144-anti-human-CD185 0145-anti-human-CD103 0146-anti-human-CD69 0147-anti-human-CD62L 0149-anti-human-CD161 0151-anti-human-CD152 0152-anti-human-CD223 0153-anti-human-KLRG1 0154-anti-human-CD27 0155-anti-human-CD107a 0156-anti-human-CD95 0159-anti-human-HLADR 0160-anti-human-CD1c 0162-anti-human-CD64 0163-anti-human-CD141 0164-anti-human-CD1d 0165-anti-human-CD314 0166-anti-human-CD66b 0167-anti-human-CD35 0168-anti-human-CD57-R 0169-anti-human-CD366 0170-anti-human-CD272 0171-anti-humanmouserat-CD278 0174-anti-human-CD58 0175-anti-human-CD96 0176-anti-human-CD39 0177-anti-human-CD178 0179-anti-human-CX3CR1 0180-anti-human-CD24 0181-anti-human-CD21 0185-anti-human-CD11a 0186-anti-human-IgA 0187-anti-human-CD79b 0189-anti-human-CD244 0196-anti-human-CD235ab 0205-anti-human-CD206 0206-anti-human-CD169 0207-anti-human-CD370 0208-anti-human-XCR1 0215-anti-human-CD268 0217-anti-human-CD54 0218-anti-human-CD62P 0224-anti-human-TCRab 0245-anti-human-CD106 0246-anti-human-CD122 0247-anti-human-CD267 0353-anti-human-CD41 0355-anti-human-CD137 0356-anti-human-CD254 0358-anti-human-CD163 0359-anti-human-CD83 0360-anti-human-CD357 0362-anti-human-CD309 0363-anti-human-CD124 0366-anti-human-CD184 0367-anti-human-CD2 0368-anti-human-CD226 0369-anti-human-CD29 0370-anti-human-CD303 0371-anti-human-CD49b 0373-anti-human-CD81 0374-anti-human-CD98 0375-anti-human-IgGFc 0384-anti-human-IgD 0385-anti-human-CD18 0386-anti-human-CD28 0387-anti-human-TSLPR 0389-anti-human-CD38 0390-anti-human-CD127 0048-anti-human-CD45 0392-anti-human-CD15 0393-anti-human-CD22 0394-anti-human-CD71 0395-anti-human-B7H4 0396-anti-human-CD26 0397-anti-human-CD193 0399-anti-human-CD204 0400-anti-human-CD144 0402-anti-human-CD1a 0406-anti-human-CD304 0407-anti-human-CD36 0420-anti-human-CD158 0437-anti-mousehuman-CD207 0576-anti-human-CD49d 0577-anti-human-CD73 0590-anti-human-CD305 0591-anti-human-LOX1 0592-anti-human-CD158b 0594-anti-human-CD133 0597-anti-human-CD209 0599-anti-human-CD158e 0600-anti-human-CD158f 0801-anti-human-CD337 0802-anti-human-CD336 0828-anti-human-CD307d 0829-anti-human-CD307e 0830-anti-human-CD319 0055-anti-human-CD138 0853-anti-human-CLEC12A 0863-anti-human-CD257 0867-anti-human-CD94 0870-anti-human-CD150 0895-anti-mousehuman-Mac2 0896-anti-human-CD85j 0897-anti-human-CD23 0899-anti-human-HLAA2 0901-anti-human-GARP 0902-anti-human-CD328 0908-anti-human-TCRVb13.1 0920-anti-human-CD82 0944-anti-human-CD101 0985-anti-human-CD360 1046-anti-human-CD88 1047-anti-human-HLAF 1048-anti-human-NLRP2 1051-anti-human-Podocalyxin 1052-anti-human-CD224 1056-anti-human-CD258 1057-anti-human-DR3
RPS25 0 0 0 0 0 0 0 0 0 -0.00679037576310791 0 0 0 0 0 -0.00664794327806991 0 0 -0.0200877590284122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0306676522370231 0 0 0 0 0 0 0 0 0 -0.0193236997978295 0 -0.0039534970152922 -0.0404296655814736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0118612729177276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00235849239898455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
RPS4X 0 0 0 0 0 0 0 0 0 -0.0349263249565037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.101668807160801 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
RPS5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00376011955702598 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00412833653450944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.013679719305691 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FXYD7 0 0 0 0 0.00303981704237382 0 0 -0.00452894435280886 0 -0.00323217815947608 0 -0.0387829004705079 -0.032235593663216 -0.0116085528598734 -0.00303720033650071 -0.210281967353466 0.282875261041056 0 -0.0514974450966058 0 0 0 0 -0.0278749844658676 0 -0.134168446546127 0 -0.0181105570312602 0.110506077952643 0.0606450184580896 -0.34568740239823 0 -0.000292309951420402 0 0.0684493418009695 0.0264591944456643 -0.0617534950237198 0 -0.0277754735589027 0 0 0 -0.00311111020511698 0 0 0 0 -0.10627043882319 -0.077544293467746 -0.0662171924013994 0 0.0309291846679765 0 0 0 0 -0.0050815498863586 -0.010156780229762 0 0 -0.010149167827367 0.0442545839591888 -0.117904917162861 0 -0.00475344040289278 0 0 0.0932795386031114 0 -0.151941346551609 0 0 -0.0317124231409654 -0.0222294005499122 0 -0.0111825997023678 0 -0.0245852483520422 -0.0287070453200551 -0.0150747579388761 -0.0402003532652614 0 0 -0.00675410475063698 -0.0292974243377003 0.0267246265325223 -0.0319286129533506 0 0 0 0 0 -0.0305437609930014 -0.138680063558455 -0.0104006213960482 -0.0172212111860905 -0.0457724727074865 -0.0567627636069992 0 0 0 0 0 0 0 0 -0.097105881573187 -0.0974909295197711 0.0222992196161547 0 0 -0.00325307777986854 0 0 0 0.0601053156616361 -0.066565278703937 0 -0.0310722141702602 0.0550948277335773 -0.00197359054851403 0 0 0 0 -0.130385119706522 0 -0.0152821805169192 0 -0.0681975462564527 0 0 0 0 -0.141411090585624 0.0022270196860319 0.00435708515509991 0 0.0280127797062781 0 0 0 0 0.0420983726601103 -0.0630933303609508 0 0 0 0 -0.0494399565555053 0 0 -0.0678559927883265 0 -0.00220864656962042 0 0 0 -0.00988600330726085 -0.00848751818020534 0.00538688572900077 -0.0854870194462313 0 -0.051481360028164 0 -0.00811713886573303 0 0 0 0
GYPC 0.0314695319550215 0 0 0 0.0102560207757727 0 0.0316292381125884 0 0 0.0328206644355233 0.0258166629623328 0.0826791367595083 0 0 0.0240664248140719 0.0642006699707681 0 1.5282772987582e-05 0 0 0 0.0598512109664573 0 0.00261213858083065 0.0499596805407568 0.114777259887375 0 0.101376972067269 -0.222650080430038 0 0.0852271598101379 0.0455784459939427 0 0 0 0 0.0569921442711151 0.0277541800873693 0 0.0242235884420567 0.0493559836603349 0.00522175280989578 0 0.147317814884831 0 0 0 0.112849753459003 0.0237714302107369 0 0 0 0 0 0 0.0595256325667153 0.12711149855838 0 0.126744031791251 0.0977576613580243 0.0978201654407611 0.0252864451811574 0.0233399289977076 0 -0.0144943246262067 0 0.00896841112654956 0.0554111667897609 0.00045535299161577 0.817945653466991 0 0.0202461191479867 0.176776512319154 0.173983397624325 0.515389294455415 0.072017801767966 0 0.0354347824002837 0.0741435274180515 0 0 0.028612565092403 0.106655919373526 0.0172429181427555 0.0430121449129038 0.502146241993882 0.023452024014191 0 0 0.033334180810941 0.00879601097848827 0 -0.0240696853447226 0.00652016220983308 0.0282409151327931 0.0836104869566349 0.0835847363331582 0 0.0690354056820644 0.0195847833617797 0.016590972302723 0 0 0 0.042932735476714 0 0 0.0600950842996965 -0.00764146398439053 0 0 0.0216778543663585 0 0 0 0.00176224258754231 0.0940801638607975 0 0.157334493535124 0 0 0 0 1.98042880914239 0.116151111447756 0.222719594892061 0 0.0289460774323743 0.0948025382726165 0.068067134541952 0 0.0811503724819403 0 0 0.101229441288932 0.0160806793996383 0.000421392627036739 0.0181772341533638 0 0 0.0382942960068025 0.0325927323256844 0.0557224942666732 0.0950860505128891 0.0621253254861281 0.0887393149881056 0.00871325854136304 0.0286864053431933 0 0.00972765362065572 0 0.067145364303017 0.0794993372671606 0.0758285417678835 0.0468698852195712 0.0427266450630109 0.0759495125327787 0.0953893489586227 0.0384059729807231 0.114060269400363 0 0.104302638310113 0.0812924984943892 0.415184429439767 0.0384785218098725 0.0666540493440484 0.0559079433640966 0 0.0157888195860932 0.065236880396525
LST1 0.00242304127658111 0 0.0200613729093317 0.00113273219459188 0.0146566724448217 0.0232622081674516 0.0211095458321089 0.0005733639651122 0 0.0208048961393845 0.0344037502967004 0.0208538801416926 0 0.00431357713812519 0.0244015643095702 0.191883514680986 0.0802544659071622 0 0 0.0588858728135429 0.00145777040513353 0.0236188820929583 0.0144606850638436 0.0107369718512916 0 0 0.0262768338424998 0.0442169334589952 0.0074048480310199 0.000909113172216909 0.0324269024467056 0.033903429113691 0.0528185459044966 0.114190383307625 0.00136113636010211 0.0605506232265035 0.0467534759731962 0.0101693056624825 0 0 0.0801214904734415 0.0100492339225538 0.00424864008063257 0.0422295085077282 0.0163253896775447 0 0 0.146674875132761 0.0539147707951733 0.0238570411388389 0.00616943312481271 0 0.0156126140986754 0.0293758078631223 0 0.040182730436529 0.0200417979156498 0.0162669546230194 0.037642472931369 0.043984631542261 0.00426908165869592 0.0606542641210319 0.105201917148445 0 0.000231800695023412 0.0699215367619729 0.0147798597626385 0 0 0 0 0.0484377931490226 0.0038336644561739 0.0228521263489431 0.0328722324949786 0.0163382697048322 0.0167331911302136 0 0.0505614832376208 0.00596066704592323 0 0.0485295581216463 0.0216697819278697 0 0.0389398979663358 0 0.00900439402466287 0 0.0294259937805924 0.0124262677093462 0 0.073420345390852 0.0563477804746548 0.0629448872359512 0.0193324862776339 0 0.0181495362972073 0 0.0140654321076654 0.0138106905462393 0.0429308519830395 0.0197344104161891 0.0100365521555809 0 0.0173541979404339 0.0304622737886164 0.136527062699003 0 0.0263111486853379 0 0 0.0277668537637491 0.0195819016120151 0 0 0 0.0667308669636386 0 0 0.0280014331581898 0.0705815613690347 0.00758767879594004 0 0 0.0323661884120981 0.0714514725585486 0.0259585499791297 0.0431046671528626 0.0254744609227703 0.00451036422558414 0 0 0 0.0104424222803832 0.0372368545125543 0 0 0 0 0.009682458295141 0 0.0235145304280244 0.0262772234888055 0 0.0099906047311809 0.0511024965085941 0 0.00901868623034218 0.00972039754444661 0.131534815016763 0.00291910896676297 0 0.0394110022222335 0.0300817152059716 0.0618385931278812 0.0207337605994602 0.0181684587425391 0 0 0.0317789682235279 0.0069083158777601 0.0618509910051474 0 0.081476278404364 0.016365770146411 0.013870113233122 0.00016079214828164 0.0904566686172574 0.0127965126562303 0.0248693774972549
IFITM3 0 0 0 0 0 0 0 -0.0362515411222531 -0.0139171965098672 0 0 0 0 0 0.0191237798617442 0 0 0.0432331183203185 0.0422625597583017 0 0 0 0 0 0 0 -0.0126318030962316 0.0913912576545823 0 0 0 0.0479962438740477 0 0.0531049695443745 0 0 0 0 0 0 0 0 -0.00388174515005965 0 0 0 0 0 0 0.00974645402485563 0 0 0 -0.0195159791943143 0 0 0 0 0 0 0 -0.00893160341884151 0 0 0 0 0 0 0 0.0418612929614849 0 0 0 0 0 0 0 0 0 0 0.0472778729997451 0 0 0.0111744341509285 0 0 0 0 0 0 0 0 -0.00557398825789634 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0336798863876213 0 0 -0.00160597796788231 0 0 -0.00430970029531465 0 0 0 0 0 0 0 0.02975969555764 0 0 -0.0220882261082818 0 0 0 0 0 0 0 -0.0259204775904133 0 0 0 0 0 0 0 0 0 0 0 0.0122641371922446 0 0 0 0 0 -0.161518748291886 0 0.129180951397007 0 0 0 0 0 0 0.00980512342566667 0 0 0 0 0 0 0 0 0 0 0
SERPINA1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0134355370516026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00936417047204394 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
FCER1G 0 0 0 0 0 0 0 0 0 0.00849443087550927 0.000671781760814649 0 0 0 0.0132685388076534 0.0436867521415832 0 0 0 0.00813984132641111 0 0 0 0 0 -0.00847780485161814 0 0 0.0399426665128158 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0309320944251931 0 0 0 0 0.054613799037534 0 0 0 0 0 0 0.0137531978933743 0.0111287072302765 0.000506143336487534 0 0 0 0 0 0 0 0 0 0 0 0 0.02743763348866 0 0 0 0.00635440389182788 0 0 0 0 0.00254016983927837 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0126715739911824 0 0 0.00144646542634677 0 0.00976582254164337 0 0 0 0 0 0 0 0 0.0536514453648413 0 0 0 0 0 0 0 0 0 0.0451599904468181 0 0 0 0.00876557368747135 0 0 0.0411000673554693 0 0.0457862288026379 0 0 0 0 0 0 0 0 -0.00204118691335562 0.00159005350344763 0 0 0 0 0 0 0 0.000457768837041684 0 0 0 0 0 0.0366470054244424 0 0 0 0 0 0 0 0 0.0204880202526776 0 0.00609971861244685 0.00225010506333479 0 0.00709116300322447 0 0 0 0 0 0
COTL1 0 0 0.00541111036647426 0 0 0 0 0.00646903034880607 0 0 0 0 0 0 0 0.0494132695226281 0 0 0 -0.0127599766407384 0 0 0 0 0 0 0 -0.0234472689917894 0.0385756840299863 0.069100517595273 -0.00930837722308988 0 0 0 0 0 0.0362519461265323 0.0272084582030501 0 0 0 0 0 0 0 0 0 0 0 -0.00546348825282611 0 0 0.0087972517224645 0 0 0 0 0 0 0.00205180569976595 0 0.00774287265083079 0 0 0.0128026059920039 0 0 0.0384553569635858 0 0 0 0 0 0.0456771697140293 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00775521576130261 0 0 0 0 0 0 0 0 0 0 0 0.014173495935846 0 0.00588940689440528 0 0 0.00896113118270911 0 0 0 0 0.0176919259199333 0 0 0 0 0 0.0122472549942261 0 0 0 0.001440261308717 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00230246566293156 0.0105436407867534 0 0 0 0 0 0 0 -0.0276758341951076 0 0 0 0 0 0 0 0 0.028115917410087 0 0.00472654861279126 0 0.000417266846847626 0 0 0 0 0 0 0
IFI27 0.0218499396237544 0 0.0652481811965882 0.118776669605061 0.0242789027385875 0 0 0.00021669676944196 0 0.0340241769052978 0.004479614026071 0 0.00267719657414012 0 -0.0444521468750743 0.0770569764043612 0 0.0142772308910179 0.027754610635112 0.0159135213878275 0.0901155305547148 0.0275374179620438 0 0 0 -0.0468994138969228 0 0 0.193051180823336 0 0 0 -0.0188953392640774 -0.0896974869680018 0 0.0211917653205383 0.143983706833514 0.0346893466293791 0 0 0 0 -0.0751701386037765 0.101122322720007 0 0 0 -0.0416186419707887 0.0825376971578637 0 -0.00431055204206946 0.0330538793910294 0 0 -0.046652133277622 0.0988178935458212 0 0 0 -0.0641430825847453 0 0.085555228773687 0.00590811695333064 0 0.0283762235255936 0 0 0 0 0.127486693681527 0 0 0 0.00452938850583776 0.110491158549027 0 0 0.00861511113786429 0.0297444511067503 0.028515470854894 0.000496122775416449 0 0.0103419704634491 0.0431250013366428 0.00842324051949791 0.366123964205979 0 0 0 0.0162003458458324 0.0236402230566208 0 0.0177706896725247 -0.0652164838620343 -0.000760231587589126 0.0250596280834656 0.101411860322302 -0.112522084561986 0 0.0209154181203508 0.0544273467538793 0 0 0 0.0159821170975685 0.0222390596423944 0.130204436037078 0.067359157478948 0.0438007208637084 0 0.0582226671302593 0 0 0 0 0.0190442984891566 0.128440183292345 0 0.0202063043877 0 0.0280415745035154 0 0 0.577682266586918 0.10701475088342 0.0798420708110607 0 0.0565724683346358 0.000428187087380627 0 0 0.00362658720763018 0.0994994071242165 0 0 0 -0.0395614328269634 -0.0194839995460831 0 0 0 -0.0149449154148969 0.0549753823609274 0 0 0.00297963931847396 0.00999700536459068 0 0.00948377990010588 0.0710151629782663 0 0.0600662419366946 0.0806419146956029 0.113268463559906 0 0 0.068189251682822 0.129754365366502 0 0.0420828408802651 0 0.204901335895835 0.0656921097730062 0.0612958483235478 0.0400856053900191 0 0 0.194085405365619 0 0.0348948943013485
C1QA 0.0214919554636313 0 0.0448958174876243 0.0157622258878037 0 0 0 0.00398186543977246 0.026265014243946 0.0132028715861139 0.0968136112702405 0.0129928340362999 0.0308883592783726 0 0.229176056019613 -0.0113184643408093 0 -0.00930688698557163 0 0.117060209860785 0 0 0 0.0722611113463419 0.0818057063326974 -0.0551194870635036 0.0891604375717411 0 0.00174397843975865 0.0154178194810058 0.0455924594154035 -0.0622605290174127 -0.128224687215729 0.379422052972471 0 0 0 0 0 0 0.0176365889498765 0 -0.0701887748898907 0 0.000517170380783013 0 0 -0.0169616408107824 0.0135147318459735 -0.219584294141759 -0.00334065575893721 0 0.0192828577788086 0 -0.118507736455628 0.00197724999987966 0.0179657111171585 0 0 -0.0618092173307346 0.027526062904593 -0.0408027192859122 0.457436057538111 0.0741230863204701 -0.0720563055161412 0.090151430228267 0 0 0.00296015342577644 0 0 0.152692510806553 0 0 0.0203153703788618 0.0216554133294404 0.278008575221107 0.0534027782654993 0 0 0 0.0591180076763983 0.013716156644481 0.03134771386562 0.011436194486075 -0.0036532962992409 0.0167738133156297 0 0 0.00963511907082619 0 0.463407566436384 0.0303109176195076 0 0.0180872345311583 0.0419992611991959 0.000115107174040389 0.0432355352034396 0.0181612718193114 0.0256376947294651 0 0 0 0 0.0114059334128562 0 -0.0192309857270967 0.053552311052705 0.120560822431507 0 0 0.000176381684552203 0 0 0 0 0 0 0.0460892833278056 0 0.0510945472816996 0 0 0.0738202252079628 0.0515954711311001 0.00550326561128773 0 0.214249079706853 0.0014575738643359 0.0165798679221262 0 0.0343811150426353 0 0 0.129637447319057 0 0.169874388613054 0 0 0 0.0752096164249563 0.039738371347566 0.00125855444459652 0 0 0.0319911371958033 0.000353238855720138 0 0 -0.149204370758066 0 0 0.0820412570187968 0.0412424440910855 0.100551992948415 0.0337814774410401 0.0306267276813062 0 0.205104017907859 0 0.106268806299184 -0.020163031144083 0.0045717508081207 0.00471528940082264 0 0.0377697048180216 0.0105835076566277 0 0 0
APOBEC3A 0 0 0 0 0.0037583556491424 0 0 -0.252806435050368 0 -0.22462877306765 -0.142210786772588 -0.0838821855922263 0 0 -0.153684752589627 -0.292040091131967 0.0273148591872159 0 -0.0862846503675585 -0.134765643818249 0 0 0 -0.00813039991166786 0 -0.449099373114922 0 -0.0127620335995821 -0.0632173108413451 -0.268945369502868 -0.311750104219408 -0.173848616548673 0 -0.149576055227946 0 -0.221734033905696 -0.0875752700802647 0 -0.00941047315347441 0 -0.0158989037059444 0 -0.333369355593385 -0.0230415522720528 0 0 0 -0.312046110723969 0 -0.0919392727803303 -0.0594605274211521 -0.0350598612521123 0 -0.122854769875969 -0.429197942005729 0 -0.0990182275273717 0 -0.249859155912841 0 0 -0.379031913890374 0 0 -0.35283369556813 0 0 0 0 -0.0141938636415883 0.0633374090959787 0 0 -0.0789560933003082 -0.219493309578741 -0.170490083463141 -0.0179651192683517 -0.0775058978772859 -0.0280797394725666 0 -0.249844606673558 -0.154443908442633 0 -0.0728058230548211 -0.282895981416098 0 0 0 -0.00418075109973563 0 0 0 -0.190775227409282 0 0 -0.074894575688775 0 -0.0266188829739552 -0.00287410676537731 0 -0.0132058965921476 0 0 0 -0.125212941375767 0 -0.164280743646621 -0.350662232250712 -0.509341257650521 0 -0.339253154844058 -0.173266495486059 0 0 0 -0.209396886938849 -0.419739793979673 0 0 0 -0.206519348899692 0 -0.0316768316915684 -0.661553176506162 0 0 0 -0.00403940067336743 -0.075850072717053 0 0 -0.0521600341287738 0 0 -0.243681964272871 -0.00576812140803586 -0.226008181664613 0 0 0 0 -0.0702275103066688 0 0 0 0 0 0 0 -0.644587922452978 0 0 -0.0881553868334814 -0.000184971233128051 0 0 0 -0.0679289500742495 0 0 -0.0907407479515937 -0.465710910016204 0 -0.335873451684968 0 0 0 0 0 0
SAT1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0428616285823105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SMIM25 0 0 0 0 -0.0401108152337516 0 0 0 0 0 0 0 0 0 0 -0.139746415992934 0 -0.0112006373047919 0 -0.152176616929067 0 0 0 0 0 0 0 -0.208904825518408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0819560218092902 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0142212759350488 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0351239468618865 0 0 0 0 0 0 0 0 0 0 0 0 0 -8.31914536286079e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0387371050373573 0 0 -0.112746943800498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.11788119289582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0312057852909118 0 0 0 0 0 0 0 0 0 0 0
FCGR3A 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0196462196082397 -0.00606603823251553 0 0 0 0 0 0 0.0849417714752057 0 0 0 0 -0.0381620175675047 0 0 0 0 0 0 0 -0.0313761127976159 0 0 0 -0.0217863138265665 0 0 0 0 -0.0728656925224241 0 -0.00426905132303388 0 0 0 0 -0.0373330186010558 0 0 0 0 0 0 0 0 -0.00932153805280079 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0245818233321607 0 0 0 0 0 0 0 0 0 0 -0.0362966170893703 -0.0222862567602458 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0132249366868967 0 0 -0.00992455899014394 -0.0132597135025056 0 0 0 -0.0259493742595445 0 0 0 0 0 0 0 -0.0178709193049836 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0181519310696839 0 0 0 0 0 0 0 0 0 0 0 0 0.03580407720671 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0039778651001506 0 0 0 0 0 0
FTL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4.70834109199535e-06 0 0 -0.00101608292926129 -0.000991473613187266 -0.0426089586105094 0 0 0 0 0 -5.3519429780364e-06 0 -0.0829598420897424 0 -0.00169590938966974 0 0 0 -0.0656263713493891 0 0 0 0 -0.0183988619788576 0 0 0 -0.0170628213240353 0 0 0 0 0 0 0 -0.00636508367741729 0 0 0 -0.00483734712360915 -0.00402236514228529 0 0 -0.0955046924779221 0 0 0 0 0 0 0 0 -0.000112796103278073 0 0.0283809725839694 0 0 0 -0.00602948999945575 0 0 -0.00732251161746353 0 0 0 -0.0114766348652048 0 0 0 -0.08519246692649 0.0656393766005463 0 0 0 0 0 0 0 0 0 -3.23607707490899e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0202650093987949 0 0 0 -0.01040072531167 0 0 0 0 0 0 0 0 0.34840670319271 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00169161998339024 0 0 0 0 0 0 0 0 0 0 -0.0688332815304517 0 -0.0170264873750984 0 0 0 0 0 0 -0.00926455464197304 0 0 0 0 0.0522232487049281 0 0 0 0 0 0
