0032-anti-human-CD154 0072-anti-human-CD4 0047-anti-human-CD56 0034-anti-human-CD3 0050-anti-human-CD19 0081-anti-human-CD14 0046-anti-human-CD8 0083-anti-human-CD16 0390-anti-human-CD127
SELP -0.0637384404430028 0 0 0 -0.184925990142575 0 0.122573864397586 -0.00421962241079016 0
FCGR1A 0.378319067913411 0.152236079227568 0 0 1.36091417196952 1.5714330967071 0 0 0
TFRC 0 0.18521460463276 0 0 0.148666226807729 0 -0.139908116803446 0 0
NT5E 0 -0.649286278706886 0 -0.337748777843062 0.0133868751458531 -0.0176081191536348 0.316539534571683 -0.0434226804215459 0
FAS 0 0 0 0 0.051467587195237 -0.0603871065955563 0 0.105410515296273 -0.0414728684456279
CD96 0 -0.956159879123825 0 0 0 -0.0340903518304457 0.55830963820349 0 0
CLEC12A 0 -0.176614071724214 0 -0.318251499706791 -0.0626404542491057 -0.159864923762611 0 0 0
TRDV2 0.102208556853008 0.325070595819401 0.151426979963888 0.608193074698394 0.100478392278308 0.0730618229849916 -0.299224071584662 0 0.0400230327301713
TRAC 0 0 0 0.116209894181052 0 0 0.0335873699715382 -0.0673956872692981 0
CXCR3 0 -0.0994939522717003 0 -0.0850367018636407 -0.060366806484175 0.0152459729985893 0.0990231062499563 -0.0380749380283781 0
CXCR5 0 -0.266827119312174 0 -0.104767572360332 0 0 0 0 0
CD24 0 0 0 -0.170726087363721 -0.910422207708746 0 0 0 0
THBD 0 11.6257755727487 0 0.146306170057291 0 13.1011730712974 0 6.76192814723475 0
FCGR2B 0 -0.00697232006068507 0 -0.0462571428396567 0.235800356910198 -0.0185587296656706 -0.120170369141788 0.141204708645684 0
VEGFA 4.16930757804457 4.03020349685142 1.93110861284029 3.77320988720864 3.15107543056381 5.48767005174387 1.37515320837795 5.33059163506176 3.03353410370125
VEGFB 0 -0.199481787879521 0 0 -0.0927546127686606 0.0262366712972808 0.0130912106557658 -0.0888680247474255 0
