0005-anti-human-CD80 0007-anti-human-CD274 0008-anti-human-CD273 0009-anti-human-CD275 0161-anti-human-CD11b 0021-anti-human-CD252 0022-anti-human-CD137L 0023-anti-human-CD155 0024-anti-human-CD112 0026-anti-human-CD47 0027-anti-human-CD70 0028-anti-human-CD30 0031-anti-human-CD40 0032-anti-human-CD154 0033-anti-human-CD52 0034-anti-human-CD3 0046-anti-human-CD8 0047-anti-human-CD56 0050-anti-human-CD19 0052-anti-human-CD33 0054-anti-human-CD34 0056-anti-human-CD269 0060-anti-human-CD90 0061-anti-human-CD117 0062-anti-human-CD10 0063-anti-human-CD45RA 0064-anti-human-CD123 0066-anti-human-CD7 0070-anti-humanmouse-CD49f 0071-anti-human-CD194 0072-anti-human-CD4 0125-anti-human-CD44 0081-anti-human-CD14 0083-anti-human-CD16 0085-anti-human-CD25 0087-anti-human-CD45RO 0088-anti-human-CD279 0089-anti-human-TIGIT 0100-anti-human-CD20 0101-anti-human-CD335 0102-anti-human-CD294 0123-anti-human-CD326 0124-anti-human-CD31 0127-anti-Human-Podoplanin 0134-anti-human-CD146 0135-anti-human-CD324 0136-anti-human-IgM 0138-anti-human-CD5 0141-anti-human-CD195 0142-anti-human-CD32 0143-anti-human-CD196 0144-anti-human-CD185 0145-anti-human-CD103 0146-anti-human-CD69 0147-anti-human-CD62L 0149-anti-human-CD161 0151-anti-human-CD152 0152-anti-human-CD223 0153-anti-human-KLRG1 0154-anti-human-CD27 0155-anti-human-CD107a 0156-anti-human-CD95 0159-anti-human-HLADR 0160-anti-human-CD1c 0162-anti-human-CD64 0163-anti-human-CD141 0164-anti-human-CD1d 0165-anti-human-CD314 0166-anti-human-CD66b 0167-anti-human-CD35 0168-anti-human-CD57-R 0169-anti-human-CD366 0170-anti-human-CD272 0171-anti-humanmouserat-CD278 0174-anti-human-CD58 0175-anti-human-CD96 0176-anti-human-CD39 0177-anti-human-CD178 0179-anti-human-CX3CR1 0180-anti-human-CD24 0181-anti-human-CD21 0185-anti-human-CD11a 0186-anti-human-IgA 0187-anti-human-CD79b 0189-anti-human-CD244 0196-anti-human-CD235ab 0205-anti-human-CD206 0206-anti-human-CD169 0207-anti-human-CD370 0208-anti-human-XCR1 0215-anti-human-CD268 0217-anti-human-CD54 0218-anti-human-CD62P 0224-anti-human-TCRab 0245-anti-human-CD106 0246-anti-human-CD122 0247-anti-human-CD267 0353-anti-human-CD41 0355-anti-human-CD137 0356-anti-human-CD254 0358-anti-human-CD163 0359-anti-human-CD83 0360-anti-human-CD357 0362-anti-human-CD309 0363-anti-human-CD124 0366-anti-human-CD184 0367-anti-human-CD2 0368-anti-human-CD226 0369-anti-human-CD29 0370-anti-human-CD303 0371-anti-human-CD49b 0373-anti-human-CD81 0374-anti-human-CD98 0375-anti-human-IgGFc 0384-anti-human-IgD 0385-anti-human-CD18 0386-anti-human-CD28 0387-anti-human-TSLPR 0389-anti-human-CD38 0390-anti-human-CD127 0048-anti-human-CD45 0392-anti-human-CD15 0393-anti-human-CD22 0394-anti-human-CD71 0395-anti-human-B7H4 0396-anti-human-CD26 0397-anti-human-CD193 0399-anti-human-CD204 0400-anti-human-CD144 0402-anti-human-CD1a 0406-anti-human-CD304 0407-anti-human-CD36 0420-anti-human-CD158 0437-anti-mousehuman-CD207 0576-anti-human-CD49d 0577-anti-human-CD73 0590-anti-human-CD305 0591-anti-human-LOX1 0592-anti-human-CD158b 0594-anti-human-CD133 0597-anti-human-CD209 0599-anti-human-CD158e 0600-anti-human-CD158f 0801-anti-human-CD337 0802-anti-human-CD336 0828-anti-human-CD307d 0829-anti-human-CD307e 0830-anti-human-CD319 0055-anti-human-CD138 0853-anti-human-CLEC12A 0863-anti-human-CD257 0867-anti-human-CD94 0870-anti-human-CD150 0895-anti-mousehuman-Mac2 0896-anti-human-CD85j 0897-anti-human-CD23 0899-anti-human-HLAA2 0901-anti-human-GARP 0902-anti-human-CD328 0908-anti-human-TCRVb13.1 0920-anti-human-CD82 0944-anti-human-CD101 0985-anti-human-CD360 1046-anti-human-CD88 1047-anti-human-HLAF 1048-anti-human-NLRP2 1051-anti-human-Podocalyxin 1052-anti-human-CD224 1056-anti-human-CD258 1057-anti-human-DR3
SNX9 0 0 -0.0172231842388586 0 -0.170713301597092 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0266048179895471 0 0 0 0 0 0.0220613566682136 0 0 -0.0552448003068569 -0.285068756467625 0.263544021638327 0 0 0 0 0 0 0 0 0 0 0 0.152079158272127 0 0 0 0 -0.0982598939199179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0131762441785684 0 0 -0.075935854470181 0 0 0 0 0 -0.266641232381492 0 0 0 0 0 0 0 0 0 0 -0.000789550351435831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.029912979055332 -0.096263665751815 -0.1570759062223 0 0 0 0 0 0 0 -0.0752594594495613 0 -0.281511441980358 0 0 0 0 0 0 0 0 0 0 0 0 -0.0258958182515027 0 0 0 0 0.00620706820551096 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0223011352747629 0 -0.166902229107898 0 0 0 0 0 0 -0.0899000642737222 0 0
FCER2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0732389431358477 0 -0.0299428334005224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0679563007899024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0837730190154611 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0257074226266829 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.128677677228575 0 0 0 0 0 0 0 0.196964344767099 0 0 0 0 0 0 0 0 0.128659603786055 0 0 0 0 0 0 0 0 0 0 0 0.264188053202058 0.00575938484039837 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00242856252485793 0 0 0 0 0 0 0 0 0
FAM129C 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0821063594597504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.122521751440453 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.115979341635759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00817538542954416 0 0 0 0 0 0.170677154950369 -0.0446099220469471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
BACH2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0808389742940286 0 0.00675885287451267 0 0 0 0 0 0 0 0 0 0 0 0.2086759476272 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.11629154401684 0 0 0 0 0 0 0 0 0 0 0 0 -0.040546858897426 0 0.0792076366685107 0 0 0.0308081597662828 -0.0135116430230092 0 0 0 0 0 0 0 -0.0433202086033549 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0260932488630623 0 0 0 0 0 0 0 0 0 0 -0.110409829089176 0 0 0 0 0 0 0 0 -0.0325736832966234 0 0 0 0 -0.0494197615057229 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.109358077760147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
TCF7 0 0 0 0 0.000644403859727938 0 0 0 0 0.0885148469795691 0 0.0112329666229469 0 0 0.0987217264061581 0.173020185635938 0.0224862181049933 0 0 0 0 0 0 0 0 0.0831402107466683 0 0.264839228847023 0 0 0.315739791816116 0.116284707469295 0 0 0 0.0211897159936646 0 0.0300126991767694 0 0 0.0322232806013248 0.0293852139302325 0 0.0682367457115715 0 0 0 0.21168171023344 0 0 0 0 0 0.0252469304580314 0.13169980370328 0 0 0 0.00750287562208634 0.0608484750505882 0.00961596894374868 0 0 0 0 0 0 0.0168348181028327 0 0 0 0 0 0.0602910048019853 0 0 0 0 0 0.0441146775476138 0 0.0684182738729281 0 0 0.0730020337386984 0 0 0 0 0 0 0 0 0.118027426211653 0 0 0 0 0.0411299202335942 0 0 0 0 0 0 0 0.1574652890789 0.0303814914943487 0.085030776084112 0 0 0 0 0 0 0.045678240703141 0.0157303316205923 0 0.0181952552860322 0 0.0754043437663129 0 0 0 0 0 0 0 0.0158650059326416 0 0 0 0 0 0.0279306509800475 0 0.0151894081472957 0 0 0 0.0466631165142604 0 0 0 0 0 0 0 0 0 0 0.0060889867170687 0 0.00646402306371764 0 0 0 0 0 0 0.0861348060726876 0 0 0.0212978942478222 0.00129974142471243 0.015223797611452 0 0 0 0
LEF1 0 0 0 0 0 -0.00620025780714873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0912609648785026 0 0.00299425267366282 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00991650545073015 -0.0212926816782366 0 0 0 0 0 0 0 -0.0269378332636652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0157644746863269 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0276388772550283 0 -0.0310093398145907 0 0 0 0 0 0 -0.00494690147608057 0 0 0 0 0 0 0 0 0 -0.039159057017244 0 0 0 0 0 0 0 0 -0.0737545396554264 0 0 -0.00388892093612925 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0247898485959398 0 0 0 0 0 0 0 0 0
CCR7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0199477476328477 0 0 -0.00397437885892285 -0.0595610555440748 0 0 0 -0.00547886255534717 0 0 0 0 0 0 0 0 0 0 -0.00535635110262115 0 0 0 0 0 0 0 0 0 -0.0944289598112926 0 0 0 0 0 0 -0.0907625475956534 0 0 0 0 0 0 0 0 0 0 0 -0.0011494476323848 -0.0243440717082145 0 0 0 0 0 0 -0.0203660833177355 0 0 -0.0530941823900872 0 0 0 0 0 0 0 0 0.0399679112233124 0 0 0 0 0 0 0 0 0 0 0 0 -0.0136787147626179 0 -0.148399099825918 0 0 0 0 0 0 -0.0327092887549545 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0149258141664237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.154966189033152 0 0 0 0 0 0 -0.0640654961964023 0 0
PIK3IP1 0 0 0 0 0 0 0 0 0 0.0269552180853755 0 0 0 0 0.0993426198385296 0.164463317856844 0.109654038371355 0 0 0 0 0 0 0 0 0.147455998302973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.033641471277953 0.0161849810550518 0 0 0 0.187043248520454 0 0 0 0 0 0 0.194491161622386 0 0 0 0 0 0 0 0 0 0 0 0 0.0157903478335464 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0369511411213477 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0407551209822309 0 0 0 0 0 0 0 0 0 0 0.259380703018383 0 0.246339385505033 0 0 0 0 0 0 0.0100045654282434 0.02318773419386 0 0 0 0.0861052280034724 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0325492208855293 0 0 0 0 0 0 0 0 0 0 -0.0214642763915077 0 0 0 0 0 0 0 0 0 0 0 0 0.165177950150472 0.0801860996729841 0 0 0 0 0 0 0 0
TSHZ2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0853028658563936 0.110242023879584 -0.0893503965189162 0 0.0149476888155271 0 0 0 0 0 0 -0.0771927838284876 0 0.30884281411964 0 0.0887289319615522 0.0521885941261253 0 0 0 0 0 0 0 0 -0.00883844171859858 0 0 -0.00108575693021962 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0962479996935447 0 -0.0282382909373979 0 0 0 0 0 0 0 0 0 0 0 0.284772163349003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.003551751071408 0 0.207217832079764 0 0 0 0 0 0 0 0 0 0 0 0 0.0482559953904124 0 0.00624787187577824 0 0 0 0 0 0 0 0.0785781045662433 0 0.365827451049881 0 0 0 0 0 0 -0.00998797549631221 0 0 0 0 0 0 0 0 -0.123501757865375 -0.00049556024661067 -0.031754961141359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LINC00861 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0546330011051729 0 0 0 0 0 0 0 0 0 0 0 -0.277631800943364 0 -0.0810829182859796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.141742144891844 0 0 -0.0181754973585349 0 0 0 -0.15135718232144 0 0 0 0.0168735993787838 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.144951887622309 0 0 0 -0.0122540200940729 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0288244727652874 0 0.000247510794842015 0 0 0 0 0 0 0 -0.00451859260103951 0 0 0 0 -0.13409861181816 0 0 0 0 0 0 0 0 0 -0.034477015405905 0 0 0 0 0 0 0 0 0 -0.00651181473293505 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0747073193189824 0.00951881102830458 0 0 0 0 0 0 0 0
FHIT 0 0 -0.00372296139065921 0 -0.00437717784701041 0 -0.0161109378016939 -0.00908876624460068 0 0 -0.00913857415840045 -0.00412613762224975 0 0 -0.0517344497443357 0.000644207809571668 -0.102955691056199 0 0 0 0 -0.00438091347552421 0 0 -0.0175980994043882 0.0177650030937872 -0.00210715490305269 0.0277620756999479 -0.187033773642253 -0.0281898687613393 0.117507244868615 0 0 -0.00555774224119196 0 -0.00779433338873226 -0.0271497546038541 0 0 -0.0293291209351442 -0.00695775510100361 0 0.036295039141281 -0.00540802331602291 0 0 0 -0.0226928386967153 0 0 0 -0.00228170466902767 0 -0.0239461657162148 0 0 -0.0153568684259371 0 0 0 -0.000990620909818181 -0.0489264921629491 0 0 0 0 0 -0.0717594485315932 0 3.15976316826148e-05 0 0 0 -0.0256563716371155 -0.0247653204110317 0 0 -0.006636141174779 0 -0.0321977545330442 0 -0.0118108846837631 0 0 -1.06813728611208e-05 0 0 0 -0.00120459007867351 0 0 0 0 0.0593900064695856 0 -0.0529938503948937 0 0 0 0 0 0 0 0 0 0 -0.0641077688109266 -0.0663067514607973 -0.129527561003368 0 0 0 0 0 0 -0.0249952570955743 -0.0202598642164559 0 0 0 -0.0314787417131347 0 0 0 0 0.0236021072438263 -0.008372783953842 0 0 -0.0043757141756615 0 0 0 0 -0.134430506263506 -0.038054307350315 0 -0.00897568266609788 0 0 -0.0175073873241116 0 0 -0.0171704374913618 0 0 0 0 0 -0.000892452991831054 0 -0.0542029844667473 -0.0160827182231449 -0.0096008722275672 -0.0266012131153531 -0.00121531521338726 0 -0.00993600330209816 0 0 -0.0123483478737544 0 0 -0.00615139880396884 -0.0320290899491088 0 0 -0.0235481365517929 -0.0220450780407216 0
C12orf57 0 0 0 0 0 0 0 0 0 0.0197870008321378 0 0 0 0 0.0147726381852844 0.157695176546653 0.0218370459940025 0 0.0106689073465125 0 0 0 0 0 0 0.00141298117051016 0 0.146202866509205 0 -0.0692625271649099 0.104021188997533 0.0648626909855712 0 0.0821170377675208 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00330523717116532 0 0 0 0 0 0 0.137659448644562 0 0 0 0.0515463797394485 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.143170128221246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.229112812335079 0 0 0 0 0 0 0 0 0.125668620286586 0 0 0 0 0.0225817802459046 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0409067059017805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00326483366143387 0 0 0 0 0 0
LEPROTL1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0420197685743025 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0438919371397901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.163613946760234 0 0 -0.00960424173843193 0 0 0 0 0 0 0 0 0 0 0.025546100612429 0 0 0 0 0 0 0 0 0 0 0 0.156032565661639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0665018539644756 0 0 0 0 0 0 0 0 0 0.0345398305795099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LINC02446 0 0 0 0 0.00449079016727439 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00299786025674162 0 0 0 0 -0.00527044035835599 0 0.11409103895084 0 0.0251348084869859 -0.0323601331864519 0 0.0337017691845901 0 0 0 -0.00854920433088903 0.000106419070674916 0 0 0 0.00075590473980433 0 0 0.0203001267025222 0 0 0 0 0.0744348021461654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0177298194615318 0 0.0200976782728614 0 0 0 0 0 0 0 0 0.006606156080641 0 0 0 0 0 0 0 0 -0.0290193835650757 0 0.00980601838054684 0 0 0.00354738069459539 0 0 0 0 0 0 0 0.050639654141342 0 -0.0310280241075116 0 0 0 0 0 0 0 -0.0262652207938258 0 -0.0237702866580419 0 0.0245858485855374 0 0 -0.00115891720685915 0 -0.0100517290494008 0 0 0 0 0 0 0.00795658635935021 0 0.0107258190241779 0.113366974579465 0 0 0 0 0.0197178612010136 0 0 0.0311777902709482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
NELL2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.184672214696807 0.235719580838594 0 0 0 0 0 0 -0.0376086767257153 0 0.160534441154849 0 0 0 0 -0.696120315186256 -0.18941726864173 0 0 0 0.00685168653824271 0 0 0 0 0 0 0.124801858858764 0 0 0 0 -0.0406713265561038 0 0 -0.0182328038756781 0 0 0 0.142191808763932 0 0 0 0 0.111387000159233 0 0 0 0 0 0 0 0.257096404001697 0 0.174022718478692 0 0 0 0 0 0.0296947882663745 0 0 0 0 0 0 0 0 -0.0378211976437376 0 0 0 0 0 0 -0.0390629785410953 0 0 0 0 0 0 0.0137074623935123 0 0 0 0 0 0 0 -0.158497326068804 0 0 0 0 0 0 0 0 0 0 0 -0.0010076332970533 0.0278270249132801 0 0 0 0 0 -0.101874217580496 0 0 0.0214320426641756 0 0 0 0.0308877132737836 0 0 0.119373223377525 0.0750994055023898 0 0 0 0 0 0 0.0489740859706986 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0448193544836573 0 0 0 0.01724018055883 0 -0.0645357803516248 0 0
RPS12 -0.0211890741879249 0 -0.0354676201740493 -0.0158969914664673 0 -0.0163897446793497 -0.0216738796375414 0 0 -0.00465808528546371 -0.0704705806010088 -0.0431823635391001 0 -0.00726177009627959 -0.0502101239784469 -0.208290153358227 -0.0346867455051803 0 0 0 -0.0197693295837979 -0.0426895278241639 -0.00352397853762241 0 -0.0233520025776719 -0.00210503655783789 0 -0.0589103434223292 -0.0295730988661296 0 -0.201700455154785 -0.135446195430413 -0.0180101417270751 -0.034921473278427 -0.00706059197602061 -2.53492002595324e-05 -0.0771578729951401 -0.0265162137723879 -0.00177755692328603 0 -0.0447815324267812 0 -0.0113256049653169 -0.0314159614089232 -0.0117485945366212 0 0 -0.111231350029922 -0.000605416468876034 0 0 -0.011279027189836 -0.0182639585898938 0 -0.102724917436626 0 -0.0613525108159439 -0.0181805026949452 -0.064361389503889 -0.00588587472546389 -0.0300082166202688 -0.0387266903305591 -0.100844619103462 0 0 -0.0218886335106142 0 -0.0183379448055177 0 0 -0.017312591751058 -0.0327709408908951 -0.0330079005286984 0 -0.0586517173003189 -0.0377827540526998 -0.00646530631798631 -0.0216431812460384 -0.0411588430346502 0 0 -0.142666728787598 -0.0679468089664032 -0.055082280566582 -0.0110442387531924 0 -0.0181406037953054 0 0 -0.0320150105531066 0 0 0 0 -0.019987276700118 -0.0656683412947022 -0.0293973325589818 0 -0.017309732831925 -0.0385757027945745 -0.0337973921057642 -0.00367100849586512 -0.0357783342621224 0 -0.0357255565424889 0 -0.17374348001598 0 -0.0583820580803765 -0.0129489481572546 0 -0.0538427061423188 0 0 0 -0.0965425028995375 -0.0727532802530369 0 0 0 -0.0285733558439773 0 0 -0.00554076349745062 -0.0711610423130418 0 -0.012029939014276 -0.0405808157995013 -0.041928095733212 -0.0339577365053771 -0.0155677464279043 0 -0.025878489598508 0 -0.033731972193159 0 -0.0696365540834588 -0.0165491588536336 -0.0168357405387291 -0.0020823779932713 -0.0532834553892391 -0.040256452317191 -0.0460698656137878 -0.0303101275179022 -0.0521984396884047 -0.0471627501342654 -0.0011119665877254 -0.0166086356873545 -0.0189928563553718 -0.0285237607896078 0 -0.0376642602093495 -0.0604539521342449 -0.0399706650424864 -0.0828355254187509 -0.0282316397104347 -0.0370393483764409 0 0 -0.0278271290930639 0 0 -0.018581850705955 -0.0468768809764453 0 -0.0123350870473264 -0.0315591331328367 -0.0405448598504723 -0.0391122686652778 -0.00578508412602226
RPSA 0 0 0 0 -0.00189034420238305 -0.00554470082588817 0 0 0 -0.0744488000722286 -0.0285566790485597 -0.014086583998482 0 0 -0.10726222013091 -0.0490611866214053 0 0 0 0 -0.000185074791359174 0 0 0 0 0 0 0 -0.0416364826559759 0 -0.0513464536400338 0 0 0 0 -0.00245826452351175 -0.0382963522667284 0 0 0 0 0 0 -0.0228520279016701 0 0 0 -0.0313505294637741 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0111744052910011 0 0 0 -0.0204818769722724 0 -0.0528197640918425 -0.0108412335131527 0 -0.00612710533166781 -0.0191722076068789 0 -0.135029701474649 -0.0255564345562607 0 0 -0.00468167116413031 -0.0276720358361447 -0.0176792551979908 0 -0.0444925348561102 0 0 0 0 -0.0112665088153446 0 -0.0248698447974739 -0.000811176807454352 0 -0.0644792597728335 -0.00898280173337955 -0.0195841517237694 -0.0157213355909505 0 -0.0384649917820358 0 0 -0.00373761303093441 0 -1.56108421529994e-05 -0.0103426885805657 0 0 0 -0.00984861723314487 -0.0534573621763391 0 -0.00987896912903718 -0.0578947667286245 0 0 0 0 -0.0332629440152078 -0.00743926909125337 0 0 0 0 0 0 0 -0.000355375925004641 0 0 -0.0504429859259894 -0.0104967551298452 -0.00450262119355594 0 0 0 0 0 0 0 0 -0.0120055945864902 -0.0028770504835109 0 0 -0.00814980942696481 0 -0.0108650052388975 0 0 -0.0184879756403092 -0.0271009335191325 0 0 0 -0.00514255381056663 0 -0.0216309179224043 0 -0.0078528114766857 -0.0255028594298226 0 0 -0.0803879034483022 0 -0.0383058649877378 0 0 -0.0020681494964535 -0.011195159706197 0 -0.00465075535936656 0
TOB1 0 0 0 0 -0.0592187959849803 0 0 -0.0288978493472809 0 -0.00554213776791726 0 0 0 0 -0.117520055469317 -0.0439771073977748 0 0 -0.0299277160372071 -0.0298525542575206 0 0 0 0 0 0 -0.0020716093330904 -0.0996229334539662 0 -0.0407816455736311 -0.25491454141092 0 -0.0197361224955947 0 0 -0.00952647378436454 -0.0117335864831869 0 -0.0344212745776107 0 0 0 0 -0.00289811072362413 0 0 0 -0.226658328711289 0 -0.0514801794932686 0.101642065893538 -0.0332447047326257 0 -0.081125765145043 -0.0901413576450342 0 0 0 -0.213770879938435 0 0 0 0 0 0 0 0 -0.0184926077233188 0 0.012753314419664 0 0 0 -0.114692187292599 0 0 0 0 0 0 0 0 0 0 -0.219557516761236 0 0 0 0 0 0 0 0 -0.0942056947938862 0 -0.0410840814819248 0 0 -0.0369788352553567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0212163812974021 0 0 -0.117246599909105 0 -0.0248980467702608 0 0 0 0 0.209598519961794 0 0 0 0 0 0 0 0 -0.243862954065515 0 0 0 0 0 -0.0455598209910304 -0.0173722423930552 0 0 0 0 0 0 -0.00525612289871946 -0.0403685998160915 0 -0.0277737165940305 0 0 -0.028092787903812 0 0 -0.0137672216409134 0 0 -0.0496927059198585 0 -0.0123787591261626 0 -0.0390230411567708 -0.0141998493026782 0 0 0 0
LST1 0 0 0 0 0 0 0 0.0532531864763159 0 0.066311858339507 0 0 0 0 0 0.0657392274124004 0 0 0 0.0268990313211498 0 0 0 0.0199808884364714 0 0.0654767469504418 0.0488372010756357 0 0 0 0.0843871245055641 0.021354525143924 0 0.0661536436572191 0 0 0 0 0 0 0.0134280833911249 0 0.165401904361389 0 0 0 0 0 0.0222813857588551 0.150129172571132 0 0 0 0.0487188913800402 0 0.022129323414353 0 0 0.157923290137839 0 0 0 0.032581614454527 0 0 0.0327358434694185 0 0 0 0 0 0 0 0 0 0 0 0 0.0705599407812911 0.0236822198975806 0 0.055402870987747 0 0 0.1146861030866 0 0 0 0 0 0 0.105150119376776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0360599077214018 0 0.0262697237566625 0 0 0 0.00459285631594891 0 0 0.094555837284426 0 0 0 0 0.110357123256757 0 0 0 0 0.0543289396745486 0 0 0 0 0 0 0 0 0.0906635699471895 0 0.0591829308012645 0 0 0 0.00106922334937128 0 0 0 0 0 0 0 0 0.302751436247179 0 0 0 0 0.0687943105833569 0 0 0.0237434498816807 0.05052579554641 0 0 0.111491009990209 0.0124064602172434 0.118933924696549 0 0 0 0 0 0
IFITM3 0 0 0 0 0 0 0 -0.000495915042464891 0 0 0 0 0 0 0 -0.0655486602146627 -0.00208693177106318 0 0 0 0 0 0 0 0 0.0805164633127698 0 0.148657826729339 0 0 0 0.0119395925617897 0 0.032378782101853 0 -0.0226383501905032 0 0 0 0.00612016661837135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0689629493208555 -0.0100520705126616 0 0 -0.0338608788920346 0 0 0 0 0 -0.0248912080059773 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00225186174371336 0 0 0 0 0 0 0 0 0 -0.0530219376142701 0 0 0 0 0 0 0 0 0 0 0 0 0.0872149498694549 0.0212936058001968 0.0155365252905576 0 0 -0.00580770075038941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00376944723354324 0 0 0 0.0461357417612265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0280332228596188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
