0032-anti-human-CD154 0072-anti-human-CD4 0047-anti-human-CD56 0034-anti-human-CD3 0050-anti-human-CD19 0081-anti-human-CD14 0046-anti-human-CD8 0083-anti-human-CD16 0390-anti-human-CD127
CD163 -0.598359117596989 -0.679768775644777 -0.440833200473592 -0.777941236449198 -1.21914103943364 -1.17029570718983 0 -1.58451051769667 -0.535534866327937
SIGLEC1 2.77789742984495 0.956973908576956 2.32673159659147 0.283905397616806 2.30216863594856 3.27596903961568 1.17868499963803 3.07529353241411 2.62547830794845
CCR3 0 -0.697378771917613 -0.00219549494563381 -0.558924472588408 0 -0.0700252622356204 0 0 0
CCR4 0 -1.01282277813465 0 -0.281048195895176 -0.0288264085027678 0 0.319750062037063 -0.0438155120700849 -0.210664174156985
CCR6 0 0 -0.118550172910348 -0.0573973563652903 0.165802048299678 0.00872880964374979 0 -0.0391080402633861 0.0725842076122788
CD2 0 0.498826750075732 0.0336293499373769 0.0286905021017883 0 0 0 0 0
CR2 0 -0.453311877880347 0 -0.678906085168575 -0.269586286432159 -0.0472189135739516 0 -0.422988349960657 0
CD22 0 0 0 -0.053080056374402 -0.348003043806096 0 0 -0.00167779366604888 0
CD226 -0.0266502400645973 -0.118521924551551 0.0333480500005609 -0.152665220812098 -0.0498569817680963 -0.0234083686397657 -0.0761654184608375 0 0
CD244 0 0 0.0740636980462802 0 0.00011063463489115 0 0.101574138026042 0.166028074186011 0
ICOS 0 0.0763154267993882 -0.12113327727618 0.114057497281826 -0.0135727198727946 0.0214493310343059 -0.201372438259336 -0.174338297084821 -0.00833445020099587
PDCD1 0 0.12518845737454 -0.230479675154836 -0.118125224254045 0 0 0 -0.0880243863344722 -0.117753548535781
ITGB1 0 0 0.0297687614256306 -0.145827364712763 0 0 -0.109539730360183 0 0
LAIR1 0 0.101514429297318 -0.0572254923110559 0.0858359071519035 0.138887429750018 0.00255959655487686 0 0 0.0360144933151033
PECAM1 0 -0.0419399594331446 -0.0768958071156402 0.0874946982064783 -0.0430342158909148 -0.0856281282876352 0.0469970181054099 0 0
KLRK1 0 -0.0649242254351995 0 0.014941456927252 0.0482807544808474 -0.00608197235757546 0 -0.00517768093201103 -0.0410595844386313
FCGR2A 0 0 -0.0807112869983474 -0.037966624922689 -0.194184354005811 0 0 0 0
SIGLEC7 0 0.176728425313427 -0.439469767455943 0.00538272325161541 0 0 0 -0.12657727568703 -0.0540914133998911
CD33 0 0 0 -0.117664820862907 0 0 0 0 0
NCR1 0 0 0.0218549793020771 -0.019001782405672 -0.0161544320114513 -0.00752188550375926 0 -0.014491713204422 0
CR1 0.197874955490903 0.796132079469298 -0.134215744062279 0.0172462689262427 2.05179904934387 0.890109046588342 0 0 0.573438716204526
CD36 0 -0.547807246627768 0 0 -0.0718254632433152 0 0 0 0
HAVCR2 -0.00314334665110536 -0.0267605105893948 0.397823672758018 -0.19180319140223 0 0 0 0.458181662415115 0
ENTPD1 0.304177473488461 0.72677083969235 0 0.0681644246158035 0.666377122900191 0.51720017959826 0 0 0.139114177527586
ITGA2B 0.480476687052027 0.290762891916172 0.264183438128442 0.105628505069304 0.437735582702395 0.320756602947923 0.219259677156193 0.150995094448634 0.385726303586369
PTPRC -0.100754905765801 -0.67339116317834 -0.18381492311391 -0.323603408291213 -0.233769015990012 -0.172294188830008 -0.0962023902729999 -0.372361068342496 -0.20580197591873
CD47 0 0 0.0745033639236341 -0.169705108480878 -0.125149963126593 0 -0.0312943808982083 0.194042120988518 0
ITGA2 0.0268742709613293 0.939768368505528 -2.88643014873082 1.13232571032767 0.563115185771112 0.102103727788215 0 -1.42882637682505 0
ITGA4 -0.0122742663102177 -0.225944137966981 -0.216769077008429 -0.146982323626275 -0.0285711386394802 0 -0.0246290782493241 -0.0739729138005586 0
ITGA6 0 0.208660745878573 0 0.0471325157746182 -0.175683067652075 0 0 -0.0440899308863478 0
CD5 0 0.563415096646088 -0.121457635144961 -0.17032883454742 -0.0429185645411741 -0.0178616822411 0 0 0
CD52 0 0.137368926158143 0 0.187215406999226 0 0 0 -0.105650732932497 0
ICAM1 0 0.0386023046713238 0.00778976818055729 0.145433112227048 0.042556944258678 0.0613954463916266 0.113760914661466 -0.0841365713761846 0.0280067370855609
B3GAT1 -0.0635928310083241 -0.0558175284462147 0.128130221934359 -0.0620676947345031 -0.00671189965681173 -0.0475828060988762 0 -0.0191900254273236 -0.000424088566904639
SELP -0.272153861504248 -0.463715442931022 -0.0291038262928495 -0.813360938493813 0 -0.15745751281102 0 -0.641663655938954 -0.239079146748203
FCGR1A 0.547755947599813 1.35756603924828 0.218576359555457 0.758736576902258 1.44682447400412 1.65874818858846 0 0.237257640781987 0.775804459936823
TFRC 0.00511461759933851 0.0834074773537379 0.0681814563187561 0.145067864665051 -0.0392905401427487 0.0399494665884449 0.0943829537926469 0.00732733078148798 0
NT5E 0 -0.598597432371221 0 -0.163539240329886 0 -0.0297955622541157 0.253833641813363 0.0332777230192545 0.0249678325213759
FAS 0 0.204950177283078 0 0.123063127187477 -0.0127048578624597 -0.145606501262129 0 0 -0.00822243390896146
CD96 0 -0.62142864177888 0 0 0 -0.0383439785478573 0 0.0807762727884078 0
CLEC12A 0 0 0 -0.686154434419547 0 0 0 0 0
TRDV2 0 0 0.130403241522892 0.64240428461168 0.0852446045447016 0.0200145196386823 -0.0339635924601317 -0.0842942297123437 0.00246987369753255
TRAC 0 0.00406792527779986 0 0.048662669671513 -0.017835652006381 0 0.122956471150608 -0.0686085768559146 0
CXCR3 0 -0.351835450466348 0 -0.124337824075609 -0.118711242977799 -0.0210382590584231 0.112723951095431 -0.159035564490736 -0.0405607771369601
CXCR5 0 -0.0246664925194867 0 -0.181111495303101 0.111104994329157 0.0362405587664457 0 0 0
CD24 0 0 0 -0.120592424075889 -0.219518869848392 0 -0.0339417296189004 0 0
THBD 1.58804614453645 7.88943232390108 0 6.71085404055438 5.28674956815265 19.7931157382888 2.6684393473276 6.86665692452648 0
FCGR2B 0 -0.0267629885057143 0 -0.0652385331251079 0.00904950093897107 -0.0604789927591641 0 0.0752789716662151 0
VEGFA 2.33259660254277 3.0357213341605 1.96210466422546 1.93019638422457 2.20747871863566 4.16576482872474 0 2.45802740645719 2.31575355853867
VEGFB 0 -0.150256134640101 -0.0643407657626089 0 0 -0.0129997994278594 0.0165552772022377 0 -0.0204914149903888
